# timestamp userid sessionid requestid event transaction name
1426237583.531176 44448 1 2 match_stop - -
1426237583.531788 44417 1 2 match_stop - -
1426237583.531956 14441 1 2 match_stop - -
1426237583.563650 45343 1 2 match_stop - -
1426237583.563965 42482 1 2 match_stop - -
1426237583.564764 44468 1 2 match_stop - -
1426237583.564944 45342 1 2 match_stop - -
1426237583.565738 42481 1 2 match_stop - -
1426237583.092024 44480 1 2 match_stop - -
1426237583.092312 43495 1 2 match_stop - -
1426237583.098158 23420 1 2 match_stop - -
1426237583.098985 23459 1 2 match_stop - -
1426237583.117036 42478 1 2 match_stop - -
1426237583.117333 42477 1 2 match_stop - -
1426237583.118270 45421 1 2 match_stop - -
1426237583.118463 44462 1 2 match_stop - -
1426237583.135105 23663 1 2 match_stop - -
1426237583.136645 23665 1 2 match_stop - -
1426237583.242823 42565 1 2 match_stop - -
1426237583.259032 23815 1 2 match_stop - -
1426237583.321833 29783 1 2 match_stop - -
1426237583.324884 37691 1 2 match_stop - -
1426237583.338881 38618 1 2 match_stop - -
1426237583.339192 45328 1 2 match_stop - -
1426237583.339362 44461 1 2 match_stop - -
1426237583.339801 44463 1 2 match_stop - -
1426237583.339979 45387 1 2 match_stop - -
1426237583.371800 44627 1 2 match_stop - -
1426237583.372772 38805 1 2 match_stop - -
1426237583.372940 42658 1 2 match_stop - -
1426237583.387753 23965 1 2 match_stop - -
1426237583.479721 23820 1 2 match_stop - -
1426237583.499709 71247 1 2 match_stop - -
1426237583.500022 40302 1 2 match_stop - -
1426237583.531732 37690 1 2 match_stop - -
1426237583.532055 41489 1 2 match_stop - -
1426237583.562714 42479 1 2 match_stop - -
1426237583.594053 22996 1 2 match_stop - -
1426237583.594872 44755 1 2 match_stop - -
1426237583.595011 22951 1 2 match_stop - -
1426237583.595096 22948 1 2 match_stop - -
1426237583.595187 44749 1 2 match_stop - -
1426237583.595642 42655 1 2 match_stop - -
1426237583.595770 44616 1 2 match_stop - -
1426237583.596222 45725 1 2 match_stop - -
1426237583.604831 43978 1 2 match_stop - -
1426237583.606268 44867 1 2 match_stop - -
1426237583.607978 44954 1 2 match_stop - -
1426237583.608860 24002 1 2 match_stop - -
1426237583.609099 46947 1 2 match_stop - -
1426237583.609837 24035 1 2 match_stop - -
1426237583.610007 46943 1 2 match_stop - -
1426237583.630554 42982 1 2 match_stop - -
1426237583.631660 15880 1 2 match_stop - -
1426237583.632835 15877 1 2 match_stop - -
1426237583.633818 15876 1 2 match_stop - -
1426237583.644594 24231 1 2 match_stop - -
1426237583.764761 45067 1 2 match_stop - -
1426237583.764882 23546 1 2 match_stop - -
1426237583.815576 40547 1 2 match_stop - -
1426237583.821476 71581 1 2 match_stop - -
1426237583.827530 43902 1 2 match_stop - -
1426237583.828528 43986 1 2 match_stop - -
1426237583.831441 43851 1 2 match_stop - -
1426237583.837450 23217 1 2 match_stop - -
1426237583.859554 24157 1 2 match_stop - -
1426237583.860720 24238 1 2 match_stop - -
1426237583.861553 24165 1 2 match_stop - -
1426237583.862652 24265 1 2 match_stop - -
1426237583.884159 71627 1 2 match_stop - -
1426237583.887610 40636 1 2 match_stop - -
1426237583.891427 43243 1 2 match_stop - -
1426237583.896419 43239 1 2 match_stop - -
1426237583.898432 43238 1 2 match_stop - -
1426237583.899411 45223 1 2 match_stop - -
1426237583.900635 43237 1 2 match_stop - -
1426237583.901534 45208 1 2 match_stop - -
1426237583.903623 46175 1 2 match_stop - -
1426237583.970470 14438 1 2 match_stop - -
1426237583.979425 45066 1 2 match_stop - -
1426237583.979737 31331 1 2 match_stop - -
1426237583.980424 15962 1 2 match_stop - -
1426237583.980693 15987 1 2 match_stop - -
1426237583.980880 15977 1 2 match_stop - -
1426237583.981403 15986 1 2 match_stop - -
1426237583.987423 45256 1 2 match_stop - -
1426237583.988547 44268 1 2 match_stop - -
1426237583.989645 15251 1 2 match_stop - -
1426237583.990746 15248 1 2 match_stop - -
1426237584.009485 95202 1 2 match_stop - -
1426237584.009658 43317 1 2 match_stop - -
1426237584.012528 45426 1 2 match_stop - -
1426237584.028504 24536 1 2 match_stop - -
1426237584.051323 44866 1 2 match_stop - -
1426237584.056312 41937 1 2 match_stop - -
1426237584.057509 43975 1 2 match_stop - -
1426237584.058495 43901 1 2 match_stop - -
1426237584.058667 44869 1 2 match_stop - -
1426237584.058799 44936 1 2 match_stop - -
1426237584.059345 46895 1 2 match_stop - -
1426237583.593658 42657 1 2 match_stop - -
1426237583.594000 44626 1 2 match_stop - -
1426237583.604665 44969 1 2 match_stop - -
1426237583.605629 44968 1 2 match_stop - -
1426237583.605837 43890 1 2 match_stop - -
1426237583.606669 44891 1 2 match_stop - -
1426237583.608734 40158 1 2 match_stop - -
1426237583.608920 46913 1 2 match_stop - -
1426237583.609842 43983 1 2 match_stop - -
1426237583.610013 46906 1 2 match_stop - -
1426237583.616862 23203 1 2 match_stop - -
1426237583.618614 23182 1 2 match_stop - -
1426237583.619866 23268 1 2 match_stop - -
1426237583.619977 23293 1 2 match_stop - -
1426237583.620692 23316 1 2 match_stop - -
1426237583.629608 44939 1 2 match_stop - -
1426237583.644680 24146 1 2 match_stop - -
1426237583.645649 24158 1 2 match_stop - -
1426237583.754630 43099 1 2 match_stop - -
1426237583.770485 24351 1 2 match_stop - -
1426237583.825481 44874 1 2 match_stop - -
1426237583.829516 43876 1 2 match_stop - -
1426237583.830547 43875 1 2 match_stop - -
1426237583.830747 43895 1 2 match_stop - -
1426237583.831763 45933 1 2 match_stop - -
1426237583.836412 23295 1 2 match_stop - -
1426237583.837817 23313 1 2 match_stop - -
1426237583.865448 24156 1 2 match_stop - -
1426237583.876490 23473 1 2 match_stop - -
1426237583.880573 23442 1 2 match_stop - -
1426237583.883283 23474 1 2 match_stop - -
1426237583.943468 87326 1 2 match_stop - -
1426237583.971388 29782 1 2 match_stop - -
1426237583.971717 37689 1 2 match_stop - -
1426237583.972549 44445 1 2 match_stop - -
1426237583.972852 43423 1 2 match_stop - -
1426237583.973014 14391 1 2 match_stop - -
1426237583.973492 41460 1 2 match_stop - -
1426237583.988352 38440 1 2 match_stop - -
1426237583.989462 15240 1 2 match_stop - -
1426237583.991680 30594 1 2 match_stop - -
1426237583.992410 15256 1 2 match_stop - -
1426237583.992675 15255 1 2 match_stop - -
1426237583.993522 38443 1 2 match_stop - -
1426237583.993699 15250 1 2 match_stop - -
1426237583.994534 15215 1 2 match_stop - -
1426237583.994803 44308 1 2 match_stop - -
1426237584.010202 95208 1 2 match_stop - -
1426237584.010684 43344 1 2 match_stop - -
1426237584.011595 45273 1 2 match_stop - -
1426237584.011880 45272 1 2 match_stop - -
1426237584.012618 45269 1 2 match_stop - -
1426237584.013331 45268 1 2 match_stop - -
1426237584.013517 48323 1 2 match_stop - -
1426237584.108438 45221 1 2 match_stop - -
1426237584.108741 47185 1 2 match_stop - -
1426237584.108873 45220 1 2 match_stop - -
1426237584.109483 46101 1 2 match_stop - -
1426237584.109644 16033 1 2 match_stop - -
1426237584.109773 46068 1 2 match_stop - -
1426237584.119462 24398 1 2 match_stop - -
1426237584.141452 23794 1 2 match_stop - -
1426237584.152628 39928 1 2 match_stop - -
1426237584.154719 43494 1 2 match_stop - -
1426237584.154836 45456 1 2 match_stop - -
1426237584.160700 24631 1 2 match_stop - -
1426237584.161005 24752 1 2 match_stop - -
1426237584.202384 98387 1 2 match_stop - -
1426237584.202475 46028 1 2 match_stop - -
1426237584.203320 46027 1 2 match_stop - -
1426237584.203622 98383 1 2 match_stop - -
1426237584.203835 98384 1 2 match_stop - -
1426237584.210547 15218 1 2 match_stop - -
1426237584.211508 15262 1 2 match_stop - -
1426237584.211812 15260 1 2 match_stop - -
1426237584.212268 15259 1 2 match_stop - -
1426237584.212431 15246 1 2 match_stop - -
1426237584.212563 15238 1 2 match_stop - -
1426237584.267384 87581 1 2 match_stop - -
1426237584.268272 31866 1 2 match_stop - -
1426237584.268597 16458 1 2 match_stop - -
1426237584.268854 16454 1 2 match_stop - -
1426237584.269246 94431 1 2 match_stop - -
1426237584.269410 45586 1 2 match_stop - -
1426237584.269566 99436 1 2 match_stop - -
1426237584.327241 99551 1 2 match_stop - -
1426237584.351258 23710 1 2 match_stop - -
1426237584.363198 43493 1 2 match_stop - -
1426237584.366163 43492 1 2 match_stop - -
1426237584.367222 45402 1 2 match_stop - -
1426237584.368333 46448 1 2 match_stop - -
1426237584.377251 44759 1 2 match_stop - -
1426237584.377605 45728 1 2 match_stop - -
1426237584.377742 45727 1 2 match_stop - -
1426237584.377863 44747 1 2 match_stop - -
1426237584.378360 44746 1 2 match_stop - -
1426237584.378508 44745 1 2 match_stop - -
1426237584.384149 24791 1 2 match_stop - -
1426237584.397721 98584 1 2 match_stop - -
1426237584.397811 72178 1 2 match_stop - -
1426237584.398633 39780 1 2 match_stop - -
1426237584.398761 39778 1 2 match_stop - -
1426237584.399417 31966 1 2 match_stop - -
1426237584.399548 45630 1 2 match_stop - -
1426237584.399642 31965 1 2 match_stop - -
1426237584.399783 45629 1 2 match_stop - -
1426237584.399896 45771 1 2 match_stop - -
1426237584.400330 43800 1 2 match_stop - -
1426237584.400552 45770 1 2 match_stop - -
1426237584.400675 43799 1 2 match_stop - -
1426237584.401199 39825 1 2 match_stop - -
1426237584.401377 46583 1 2 match_stop - -
1426237584.401503 39824 1 2 match_stop - -
1426237584.411221 24983 1 2 match_stop - -
1426237584.413472 24984 1 2 match_stop - -
1426237584.416173 24985 1 2 match_stop - -
1426237584.418506 25035 1 2 match_stop - -
1426237584.457002 98672 1 2 match_stop - -
1426237584.469018 24532 1 2 match_stop - -
1426237584.469383 24607 1 2 match_stop - -
1426237584.469995 24573 1 2 match_stop - -
1426237584.487217 14937 1 2 match_stop - -
1426237584.487509 30296 1 2 match_stop - -
1426237584.487641 43989 1 2 match_stop - -
1426237584.488199 38181 1 2 match_stop - -
1426237584.488352 43965 1 2 match_stop - -
1426237584.490394 39678 1 2 match_stop - -
1426237584.491306 45525 1 2 match_stop - -
1426237584.492320 16460 1 2 match_stop - -
1426237584.524239 41245 1 2 match_stop - -
1426237584.535812 46799 1 2 match_stop - -
1426237584.536215 46764 1 2 match_stop - -
1426237584.536328 43864 1 2 match_stop - -
1426237584.536580 45850 1 2 match_stop - -
1426237584.537174 43863 1 2 match_stop - -
1426237584.540502 25047 1 2 match_stop - -
1426237584.574047 23784 1 2 match_stop - -
1426237584.115394 45375 1 2 match_stop - -
1426237584.116386 45363 1 2 match_stop - -
1426237584.116657 38551 1 2 match_stop - -
1426237584.151487 46376 1 2 match_stop - -
1426237584.154691 46342 1 2 match_stop - -
1426237584.158404 24722 1 2 match_stop - -
1426237584.158524 24664 1 2 match_stop - -
1426237584.162220 24725 1 2 match_stop - -
1426237584.163195 24689 1 2 match_stop - -
1426237584.211345 15236 1 2 match_stop - -
1426237584.221346 15214 1 2 match_stop - -
1426237584.221628 44304 1 2 match_stop - -
1426237584.221754 15200 1 2 match_stop - -
1426237584.247274 24534 1 2 match_stop - -
1426237584.267667 86695 1 2 match_stop - -
1426237584.269438 16444 1 2 match_stop - -
1426237584.269665 16443 1 2 match_stop - -
1426237584.269790 43563 1 2 match_stop - -
1426237584.269912 45524 1 2 match_stop - -
1426237584.329219 41066 1 2 match_stop - -
1426237584.355100 23776 1 2 match_stop - -
1426237584.365124 45457 1 2 match_stop - -
1426237584.366213 43479 1 2 match_stop - -
1426237584.394245 45638 1 2 match_stop - -
1426237584.394427 43715 1 2 match_stop - -
1426237584.394637 43701 1 2 match_stop - -
1426237584.395150 87743 1 2 match_stop - -
1426237584.395294 45632 1 2 match_stop - -
1426237584.395481 46669 1 2 match_stop - -
1426237584.395728 45640 1 2 match_stop - -
1426237584.396015 45646 1 2 match_stop - -
1426237584.396395 43721 1 2 match_stop - -
1426237584.411127 25028 1 2 match_stop - -
1426237584.487104 44958 1 2 match_stop - -
1426237584.487423 44947 1 2 match_stop - -
1426237584.490136 45526 1 2 match_stop - -
1426237584.491410 45588 1 2 match_stop - -
1426237584.491583 45523 1 2 match_stop - -
1426237584.492042 45587 1 2 match_stop - -
1426237584.526004 46800 1 2 match_stop - -
1426237584.534243 43865 1 2 match_stop - -
1426237584.540333 25057 1 2 match_stop - -
1426237584.541400 25048 1 2 match_stop - -
1426237584.542126 25054 1 2 match_stop - -
1426237584.543057 25077 1 2 match_stop - -
1426237584.574018 23798 1 2 match_stop - -
1426237584.623142 39926 1 2 match_stop - -
1426237584.623439 45641 1 2 match_stop - -
1426237584.623571 46682 1 2 match_stop - -
1426237584.652295 87948 1 2 match_stop - -
1426237584.652408 40045 1 2 match_stop - -
1426237584.652521 95821 1 2 match_stop - -
1426237584.653121 95835 1 2 match_stop - -
1426237584.659972 32216 1 2 match_stop - -
1426237584.660967 45874 1 2 match_stop - -
1426237584.661129 45899 1 2 match_stop - -
1426237584.669229 25193 1 2 match_stop - -
1426237584.670950 25202 1 2 match_stop - -
1426237584.714905 45591 1 2 match_stop - -
1426237584.715901 31929 1 2 match_stop - -
1426237584.716873 31926 1 2 match_stop - -
1426237584.717035 43595 1 2 match_stop - -
1426237584.754892 46052 1 2 match_stop - -
1426237584.874968 45880 1 2 match_stop - -
1426237584.875956 45871 1 2 match_stop - -
1426237584.876134 45870 1 2 match_stop - -
1426237584.882885 45205 1 2 match_stop - -
1426237584.884866 45242 1 2 match_stop - -
1426237584.921075 17138 1 2 match_stop - -
1426237584.921503 46254 1 2 match_stop - -
1426237585.052957 41737 1 2 match_stop - -
1426237584.589979 94726 1 2 match_stop - -
1426237584.595996 24696 1 2 match_stop - -
1426237584.597081 24690 1 2 match_stop - -
1426237584.598132 24701 1 2 match_stop - -
1426237584.653301 43906 1 2 match_stop - -
1426237584.653947 43905 1 2 match_stop - -
1426237584.660171 45894 1 2 match_stop - -
1426237584.660431 45867 1 2 match_stop - -
1426237584.668095 25187 1 2 match_stop - -
1426237584.668192 25198 1 2 match_stop - -
1426237584.668312 25195 1 2 match_stop - -
1426237584.714234 72489 1 2 match_stop - -
1426237584.714356 41424 1 2 match_stop - -
1426237584.715942 72488 1 2 match_stop - -
1426237584.761878 25056 1 2 match_stop - -
1426237584.798290 25318 1 2 match_stop - -
1426237584.801007 25365 1 2 match_stop - -
1426237584.802979 25366 1 2 match_stop - -
1426237584.842106 96036 1 2 match_stop - -
1426237584.842224 88125 1 2 match_stop - -
1426237584.842919 88127 1 2 match_stop - -
1426237584.852868 14387 1 2 match_stop - -
1426237584.853933 44481 1 2 match_stop - -
1426237584.874964 32217 1 2 match_stop - -
1426237584.875267 45866 1 2 match_stop - -
1426237584.875398 32215 1 2 match_stop - -
1426237584.875527 43907 1 2 match_stop - -
1426237584.884052 45227 1 2 match_stop - -
1426237584.884183 45231 1 2 match_stop - -
1426237584.885034 45229 1 2 match_stop - -
1426237584.885823 45226 1 2 match_stop - -
1426237584.886074 45225 1 2 match_stop - -
1426237584.886905 46084 1 2 match_stop - -
1426237584.887782 45233 1 2 match_stop - -
1426237584.887948 45232 1 2 match_stop - -
1426237584.909793 47146 1 2 match_stop - -
1426237584.910990 96087 1 2 match_stop - -
1426237584.912740 32555 1 2 match_stop - -
1426237584.915793 17141 1 2 match_stop - -
1426237584.916956 47144 1 2 match_stop - -
1426237584.918101 17139 1 2 match_stop - -
1426237584.919475 47143 1 2 match_stop - -
1426237585.098642 45869 1 2 match_stop - -
1426237585.110670 45897 1 2 match_stop - -
1426237585.131735 44249 1 2 match_stop - -
1426237585.132053 17137 1 2 match_stop - -
1426237585.133826 46118 1 2 match_stop - -
1426237585.134841 47152 1 2 match_stop - -
1426237585.135728 40388 1 2 match_stop - -
1426237585.136872 17157 1 2 match_stop - -
1426237585.137039 32588 1 2 match_stop - -
1426237585.138103 46183 1 2 match_stop - -
1426237585.138422 32587 1 2 match_stop - -
1426237585.140830 45401 1 2 match_stop - -
1426237585.141858 46452 1 2 match_stop - -
1426237585.142796 45400 1 2 match_stop - -
1426237585.163546 72965 1 2 match_stop - -
1426237585.186614 24700 1 2 match_stop - -
1426237585.186904 47437 1 2 match_stop - -
1426237585.290262 73076 1 2 match_stop - -
1426237585.291618 46558 1 2 match_stop - -
1426237585.291996 46554 1 2 match_stop - -
1426237585.292561 40686 1 2 match_stop - -
1426237585.293701 40666 1 2 match_stop - -
1426237585.293939 46536 1 2 match_stop - -
1426237585.294072 46534 1 2 match_stop - -
1426237585.294574 46514 1 2 match_stop - -
1426237585.355518 32557 1 2 match_stop - -
1426237585.356476 47153 1 2 match_stop - -
1426237585.362560 46450 1 2 match_stop - -
1426237585.364571 46446 1 2 match_stop - -
1426237585.364902 31824 1 2 match_stop - -
1426237585.365056 46396 1 2 match_stop - -
1426237585.367685 38174 1 2 match_stop - -
1426237585.379515 24670 1 2 match_stop - -
1426237585.380408 24771 1 2 match_stop - -
1426237585.381421 24699 1 2 match_stop - -
1426237585.419591 33047 1 2 match_stop - -
1426237585.420626 47642 1 2 match_stop - -
1426237585.435394 46742 1 2 match_stop - -
1426237585.437417 46615 1 2 match_stop - -
1426237585.438373 46614 1 2 match_stop - -
1426237585.438449 44676 1 2 match_stop - -
1426237585.441340 25856 1 2 match_stop - -
1426237585.479700 73267 1 2 match_stop - -
1426237585.519410 45782 1 2 match_stop - -
1426237585.546843 96728 1 2 match_stop - -
1426237585.546950 40906 1 2 match_stop - -
1426237585.549531 44842 1 2 match_stop - -
1426237585.559809 47814 1 2 match_stop - -
1426237585.563048 47813 1 2 match_stop - -
1426237585.563152 44899 1 2 match_stop - -
1426237585.566410 26027 1 2 match_stop - -
1426237585.571503 26040 1 2 match_stop - -
1426237585.573552 26072 1 2 match_stop - -
1426237585.577489 26073 1 2 match_stop - -
1426237585.096953 95263 1 2 match_stop - -
1426237585.111638 45224 1 2 match_stop - -
1426237585.112709 47186 1 2 match_stop - -
1426237585.113856 41319 1 2 match_stop - -
1426237585.114036 47184 1 2 match_stop - -
1426237585.114600 18083 1 2 match_stop - -
1426237585.114781 18082 1 2 match_stop - -
1426237585.131752 44223 1 2 match_stop - -
1426237585.132617 46176 1 2 match_stop - -
1426237585.132785 46162 1 2 match_stop - -
1426237585.133892 46104 1 2 match_stop - -
1426237585.141792 43474 1 2 match_stop - -
1426237585.142066 45417 1 2 match_stop - -
1426237585.142195 43469 1 2 match_stop - -
1426237585.142630 25519 1 2 match_stop - -
1426237585.187576 32820 1 2 match_stop - -
1426237585.223601 95375 1 2 match_stop - -
1426237585.263607 16445 1 2 match_stop - -
1426237585.289892 46512 1 2 match_stop - -
1426237585.290637 47529 1 2 match_stop - -
1426237585.290790 44595 1 2 match_stop - -
1426237585.291693 44594 1 2 match_stop - -
1426237585.307702 25830 1 2 match_stop - -
1426237585.330595 18044 1 2 match_stop - -
1426237585.331653 48143 1 2 match_stop - -
1426237585.331831 39342 1 2 match_stop - -
1426237585.332519 45137 1 2 match_stop - -
1426237585.333589 43197 1 2 match_stop - -
1426237585.333754 45136 1 2 match_stop - -
1426237585.353685 73163 1 2 match_stop - -
1426237585.354756 46103 1 2 match_stop - -
1426237585.355724 46108 1 2 match_stop - -
1426237585.364625 43462 1 2 match_stop - -
1426237585.365623 43461 1 2 match_stop - -
1426237585.367486 43850 1 2 match_stop - -
1426237585.367942 14938 1 2 match_stop - -
1426237585.368726 14950 1 2 match_stop - -
1426237585.369034 30294 1 2 match_stop - -
1426237585.369207 43985 1 2 match_stop - -
1426237585.383461 46433 1 2 match_stop - -
1426237585.419638 46623 1 2 match_stop - -
1426237585.420466 42106 1 2 match_stop - -
1426237585.420613 46628 1 2 match_stop - -
1426237585.432457 44677 1 2 match_stop - -
1426237585.438377 44672 1 2 match_stop - -
1426237585.536411 25099 1 2 match_stop - -
1426237585.550576 96729 1 2 match_stop - -
1426237585.589449 45427 1 2 match_stop - -
1426237585.589748 45425 1 2 match_stop - -
1426237585.589870 43466 1 2 match_stop - -
1426237585.590410 45410 1 2 match_stop - -
1426237585.589392 45408 1 2 match_stop - -
1426237585.590614 43496 1 2 match_stop - -
1426237585.609630 95740 1 2 match_stop - -
1426237585.610350 72376 1 2 match_stop - -
1426237585.643289 46609 1 2 match_stop - -
1426237585.651382 45896 1 2 match_stop - -
1426237585.651663 45895 1 2 match_stop - -
1426237585.651797 40046 1 2 match_stop - -
1426237585.679403 73432 1 2 match_stop - -
1426237585.694371 26087 1 2 match_stop - -
1426237585.697170 26105 1 2 match_stop - -
1426237585.791415 26054 1 2 match_stop - -
1426237585.802281 47078 1 2 match_stop - -
1426237585.803314 48064 1 2 match_stop - -
1426237585.821139 26286 1 2 match_stop - -
1426237585.869117 46613 1 2 match_stop - -
1426237585.870151 33141 1 2 match_stop - -
1426237585.870624 46726 1 2 match_stop - -
1426237585.871239 46611 1 2 match_stop - -
1426237585.872306 40830 1 2 match_stop - -
1426237585.901133 17865 1 2 match_stop - -
1426237585.902228 47896 1 2 match_stop - -
1426237585.907130 47151 1 2 match_stop - -
1426237585.907420 47147 1 2 match_stop - -
1426237585.907599 40391 1 2 match_stop - -
1426237585.908055 40390 1 2 match_stop - -
1426237585.908218 40389 1 2 match_stop - -
1426237585.908379 46182 1 2 match_stop - -
1426237585.908504 17156 1 2 match_stop - -
1426237585.911317 32607 1 2 match_stop - -
1426237585.934231 25391 1 2 match_stop - -
1426237585.934359 25392 1 2 match_stop - -
1426237585.935088 47215 1 2 match_stop - -
1426237585.935258 25539 1 2 match_stop - -
1426237585.935385 47212 1 2 match_stop - -
1426237585.935519 25527 1 2 match_stop - -
1426237585.935618 47211 1 2 match_stop - -
1426237585.935744 47210 1 2 match_stop - -
1426237585.936317 47266 1 2 match_stop - -
1426237585.936461 47264 1 2 match_stop - -
1426237585.993335 73741 1 2 match_stop - -
1426237585.993455 73740 1 2 match_stop - -
1426237585.994028 97150 1 2 match_stop - -
1426237586.031154 47313 1 2 match_stop - -
1426237586.032087 44386 1 2 match_stop - -
1426237586.032243 17234 1 2 match_stop - -
1426237586.063057 49278 1 2 match_stop - -
1426237586.064215 47355 1 2 match_stop - -
1426237586.076329 26479 1 2 match_stop - -
1426237586.078123 26481 1 2 match_stop - -
1426237586.078262 26476 1 2 match_stop - -
1426237586.078361 26508 1 2 match_stop - -
1426237586.078475 26495 1 2 match_stop - -
1426237585.642440 44675 1 2 match_stop - -
1426237585.642745 44673 1 2 match_stop - -
1426237585.643469 33003 1 2 match_stop - -
1426237585.643659 40725 1 2 match_stop - -
1426237585.644389 32996 1 2 match_stop - -
1426237585.644571 40723 1 2 match_stop - -
1426237585.658262 25938 1 2 match_stop - -
1426237585.678340 41134 1 2 match_stop - -
1426237585.678516 41133 1 2 match_stop - -
1426237585.679595 46862 1 2 match_stop - -
1426237585.679766 47821 1 2 match_stop - -
1426237585.694252 26091 1 2 match_stop - -
1426237585.695267 26090 1 2 match_stop - -
1426237585.738252 96894 1 2 match_stop - -
1426237585.739219 73478 1 2 match_stop - -
1426237585.778303 16058 1 2 match_stop - -
1426237585.805524 41185 1 2 match_stop - -
1426237585.805694 41184 1 2 match_stop - -
1426237585.806255 41183 1 2 match_stop - -
1426237585.806415 41182 1 2 match_stop - -
1426237585.806531 47051 1 2 match_stop - -
1426237585.817190 26263 1 2 match_stop - -
1426237585.821338 26297 1 2 match_stop - -
1426237585.821568 26260 1 2 match_stop - -
1426237585.865346 73587 1 2 match_stop - -
1426237585.868427 32992 1 2 match_stop - -
1426237585.881092 25939 1 2 match_stop - -
1426237585.899181 47820 1 2 match_stop - -
1426237585.900170 33399 1 2 match_stop - -
1426237585.901542 33397 1 2 match_stop - -
1426237585.902307 47926 1 2 match_stop - -
1426237585.902605 45062 1 2 match_stop - -
1426237585.917075 24793 1 2 match_stop - -
1426237585.933261 47214 1 2 match_stop - -
1426237585.934046 48183 1 2 match_stop - -
1426237585.934208 41335 1 2 match_stop - -
1426237585.934399 33627 1 2 match_stop - -
1426237585.934512 47149 1 2 match_stop - -
1426237585.949061 26378 1 2 match_stop - -
1426237585.949215 26351 1 2 match_stop - -
1426237585.951167 26353 1 2 match_stop - -
1426237586.009051 26036 1 2 match_stop - -
1426237586.027159 47050 1 2 match_stop - -
1426237586.027454 17931 1 2 match_stop - -
1426237586.027583 17930 1 2 match_stop - -
1426237586.028122 17929 1 2 match_stop - -
1426237586.029241 45108 1 2 match_stop - -
1426237586.029531 17927 1 2 match_stop - -
1426237586.031413 46321 1 2 match_stop - -
1426237586.035239 43441 1 2 match_stop - -
1426237586.036096 45409 1 2 match_stop - -
1426237586.058330 47405 1 2 match_stop - -
1426237586.059027 47404 1 2 match_stop - -
1426237586.060024 47403 1 2 match_stop - -
1426237586.060192 47399 1 2 match_stop - -
1426237586.061152 49320 1 2 match_stop - -
1426237586.061320 49276 1 2 match_stop - -
1426237586.062277 49275 1 2 match_stop - -
1426237586.063106 48303 1 2 match_stop - -
1426237586.074154 26477 1 2 match_stop - -
1426237586.076000 26500 1 2 match_stop - -
1426237586.076175 26501 1 2 match_stop - -
1426237586.121994 97284 1 2 match_stop - -
1426237586.124064 41054 1 2 match_stop - -
1426237586.124361 47969 1 2 match_stop - -
1426237586.124990 44987 1 2 match_stop - -
1426237586.126097 17867 1 2 match_stop - -
1426237586.127132 32561 1 2 match_stop - -
1426237586.127315 32559 1 2 match_stop - -
1426237586.128065 44252 1 2 match_stop - -
1426237586.141214 26089 1 2 match_stop - -
1426237586.143954 26209 1 2 match_stop - -
1426237586.158057 47265 1 2 match_stop - -
1426237586.189490 47381 1 2 match_stop - -
1426237586.189622 47380 1 2 match_stop - -
1426237586.190170 48424 1 2 match_stop - -
1426237586.192900 89460 1 2 match_stop - -
1426237586.279873 20065 1 2 match_stop - -
1426237586.280205 35698 1 2 match_stop - -
1426237586.282118 35695 1 2 match_stop - -
1426237586.282297 49271 1 2 match_stop - -
1426237586.316839 49460 1 2 match_stop - -
1426237586.317927 49459 1 2 match_stop - -
1426237586.318080 41680 1 2 match_stop - -
1426237586.319018 40828 1 2 match_stop - -
1426237586.330919 26696 1 2 match_stop - -
1426237586.332985 26697 1 2 match_stop - -
1426237586.422128 44691 1 2 match_stop - -
1426237586.422844 26607 1 2 match_stop - -
1426237586.423160 26545 1 2 match_stop - -
1426237586.442461 47725 1 2 match_stop - -
1426237586.442614 34151 1 2 match_stop - -
1426237586.442933 47723 1 2 match_stop - -
1426237586.445068 50583 1 2 match_stop - -
1426237586.445229 45738 1 2 match_stop - -
1426237586.459900 26812 1 2 match_stop - -
1426237586.461835 26813 1 2 match_stop - -
1426237586.498851 47360 1 2 match_stop - -
1426237586.499151 48286 1 2 match_stop - -
1426237586.499284 48261 1 2 match_stop - -
1426237586.504778 74206 1 2 match_stop - -
1426237586.505102 74205 1 2 match_stop - -
1426237586.505215 74211 1 2 match_stop - -
1426237586.530772 48503 1 2 match_stop - -
1426237586.543740 40907 1 2 match_stop - -
1426237586.571874 50727 1 2 match_stop - -
1426237586.572045 49765 1 2 match_stop - -
1426237586.572949 50669 1 2 match_stop - -
1426237586.573068 47823 1 2 match_stop - -
1426237586.573183 20568 1 2 match_stop - -
1426237586.573807 47789 1 2 match_stop - -
1426237586.573950 34230 1 2 match_stop - -
1426237586.120074 42835 1 2 match_stop - -
1426237586.121060 97283 1 2 match_stop - -
1426237586.121235 42807 1 2 match_stop - -
1426237586.121376 42833 1 2 match_stop - -
1426237586.122029 42837 1 2 match_stop - -
1426237586.123138 47924 1 2 match_stop - -
1426237586.155300 33626 1 2 match_stop - -
1426237586.155465 47121 1 2 match_stop - -
1426237586.155591 41271 1 2 match_stop - -
1426237586.156032 47120 1 2 match_stop - -
1426237586.156184 47137 1 2 match_stop - -
1426237586.156307 47118 1 2 match_stop - -
1426237586.163367 47508 1 2 match_stop - -
1426237586.163516 44527 1 2 match_stop - -
1426237586.164182 47469 1 2 match_stop - -
